category,image_id,image_filename,caption_quality,specificity,cultural_entity_missed,template_bias,object_hallucination,wrong_object_or_action,language_issue,expected_cultural_terms,predicted_cultural_terms,auto_reference_terms,auto_prediction_terms,vig_prediction,references,annotation_note
cultural_success,4437,00000004437.jpg,correct,specific,False,False,False,False,False,chợ,chợ,chợ,chợ,ở trong khu chợ có sự xuất_hiện của nhiều người,có nhiều người đang tham_gia vào một khu chợ hoa ||| có nhiều người đang mua hoa ở trong khu chợ ||| có nhiều chậu cây_cảnh được bày_bán ở trong khu chợ ||| ở trong khu chợ có sự xuất_hiện của nhiều người mua hoa ||| ở trong khu chợ có nhiều người đang mua hoa,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết hoa, mua, tham_gia, chậu và cây_cảnh."
cultural_success,1867,00000001867.jpg,correct,specific,False,False,False,False,False,chợ,chợ,chợ,chợ,có nhiều người đang mua hàng ở trong khu chợ,có một người phụ_nữ đang chọn mua ngô ở bên đường ||| có nhiều sạp hàng bán rau củ quả ở bên lề_đường ||| có nhiều người đang di_chuyển ở bên trong khu chợ ||| ở trong khu chợ có nhiều người đang di_chuyển ||| có nhiều người đang xuất_hiện ở bên trong khu chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết di_chuyển, chọn, ngô, đường và sạp."
cultural_missed,93,00000000093.jpg,partial,generic,True,True,False,False,True,xuồng;nón_lá;ghe,xuồng,xuồng;nón_lá;ghe,xuồng,có một chiếc xuồng đang di_chuyển trên mặt_nước,có hai người phụ_nữ đang ngồi trên con ghe ||| có hai người phụ_nữ đang ngồi trên chiếc xuồng ||| ở trên chiếc xuồng có hai người phụ_nữ đội nón lá ||| có hai người phụ_nữ đội nón lá ở trên xuồng ||| ở trên xuồng có sự xuất_hiện của hai người phụ_nữ,"ViG dự đoán “có một chiếc xuồng đang di chuyển trên mặt nước”, qua đó nhận diện được phương tiện đường thủy và bối cảnh sông nước. Tuy nhiên, caption vẫn còn thiếu các chi tiết quan trọng trong reference, đặc biệt là hình ảnh người đội `nón_lá` và sự xuất hiện của `ghe`. Đây là lỗi bỏ sót yếu tố văn hóa, vì prediction chỉ mô tả phương tiện một cách chung chung mà không nhắc đến các marker văn hóa nổi bật trong ảnh."
cultural_missed,111,00000000111.jpg,partial,generic,True,True,False,False,True,nón_lá,,nón_lá,,ở trên mặt_nước có sự xuất_hiện của một chiếc thuyền,có một cậu bé đang vác theo một chiếc xe_đạp ||| có một chiếc xe_đạp đang ở trên con thuyền ||| ở trên con thuyền đang có một chiếc xe_đạp ||| có một người phụ_nữ đội nón lá đang chèo thuyền ||| có một người phụ_nữ đội nón lá đang nắm lấy tay chèo,"ViG dự đoán “ở trên mặt nước có sự xuất hiện của một chiếc thuyền”, qua đó nhận diện được bối cảnh sông nước và đối tượng phương tiện chính. Tuy nhiên, caption vẫn còn khá chung chung so với reference, vì bỏ sót hành động “chèo” và các chi tiết nổi bật như xe đạp, người đội nón lá. Đặc biệt, reference có nhắc đến yếu tố văn hóa `nón_lá`, trong khi prediction không đề cập đến chi tiết này."
cultural_missed,78,00000000078.jpg,partial,generic,True,True,False,False,False,áo_dài;khu_di_tích,khu_di_tích,áo_dài,khu_di_tích,có một nhóm người đang đứng trước một khu di_tích,có một nhóm các em học_sinh đang đứng xung_quanh một tấm bia ||| ở xung_quanh tấm bia có sự xuất_hiện của các em học_sinh ||| ở phía xa_xa của khung hình có sự xuất_hiện của một ngôi nhà có mái tranh ||| có một người mặc áo_dài đen đang thuyết_trình cho nhóm học_sinh ||| có một nhóm học_sinh đang lắng_nghe người phụ_nữ mặc áo_dài thuyết_minh,"ViG dự đoán “có một nhóm người đang đứng trước một khu di tích”, mô tả được chủ thể và bối cảnh chung nhưng còn quá khái quát. Các reference nhấn mạnh nhóm học sinh/em học sinh mặc áo dài và xuất hiện cùng tấm bia tại khu di tích. Khác biệt quan trọng nằm ở yếu tố văn hóa: reference có đề cập đến `áo_dài`, trong khi prediction bỏ sót hoàn toàn chi tiết này."
cultural_missed,228,00000000228.jpg,wrong,generic,True,True,True,True,False,đèn_lồng,,đèn_lồng,,có một cô gái đang ngồi ở trên vỉa_hè,có một cô gái đang ngồi trên một chiếc xe_đạp ||| có một cô gái đang đi xe_đạp ở phía trước một quán nước ||| có những chiếc lồng đèn được treo ở trước mái_hiên của quán nước ||| ở trước quán nước có sự xuất_hiện của những chiếc đèn_lồng ||| ở phía trước quán nước có một cô gái đang ngồi xe_đạp,"ViG dự đoán “có một cô gái đang ngồi ở trên vỉa hè”, mô tả được một chủ thể người trong ảnh nhưng chưa phản ánh đúng trọng tâm. Prediction bỏ sót yếu tố văn hóa `đèn_lồng`, một chi tiết quan trọng trong mô tả gốc. Ngoài ra, caption chuyển trọng tâm sang “vỉa hè”, trong khi reference tập trung vào không gian quán nước và vật trang trí."
cultural_missed,4576,00000004576.jpg,partial,specific,True,False,False,False,False,khu_di_tích;di_tích_lịch_sử;nhà_cổ,áo_dài;ngôi_đền,khu_di_tích;di_tích_lịch_sử;nhà_cổ,áo_dài;ngôi_đền,có một cô gái mặc áo_dài đang đứng ở trước ngôi đền,một cô gái mặc váy xanh đang đi trước cổng khu di_tích ||| có một toà nhà cổ ở phía sau lưng của cô gái ||| ở phía sau lưng của cô gái là một cánh cổng lớn ||| ở phía sau lưng của cô gái là một khu di_tích lịch_sử ||| cô gái đang đi bộ ở trước một khu di_tích lịch_sử,"ViG mô tả đúng một số chi tiết như mặc; bỏ sót cultural term di_tích_lịch_sử, khu_di_tích và nhà_cổ; bỏ sót/giảm nhẹ các chi tiết khu, di_tích, lưng, cổng và lịch_sử; sinh thêm cultural term ngôi_đền và áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài, ngôi và đền."
cultural_missed,10498,00000010498.jpg,wrong,generic,True,True,True,True,False,khu_di_tích;kiến_trúc_cổ,nhà_cổ,khu_di_tích;kiến_trúc_cổ,nhà_cổ,có một cặp đôi đang đứng trước một ngôi nhà cổ,có một cô gái đang tạo_dáng chụp ảnh trước một bức tường có kiến_trúc cổ ||| ở phía trước bức tường cổ có một cô gái mặc áo đen ||| có một cô gái đang tạo_dáng chụp ảnh ở trước một khu di_tích ||| có một cô gái xuất_hiện phía trước bức tường cổ ||| có một cô gái đang tạo_dáng chụp ảnh trước một bức tường cổ,"ViG mô tả đúng một số chi tiết như cổ; bỏ sót cultural term khu_di_tích và kiến_trúc_cổ; bỏ sót/giảm nhẹ các chi tiết tường, tạo_dáng, chụp, kiến_trúc và mặc; sinh thêm cultural term nhà_cổ không phù hợp với ảnh; lệch sang các chi tiết cặp, đôi, ngôi và nhà."
cultural_missed,10394,00000010394.jpg,wrong,unsure,True,False,False,False,False,nón_lá,chợ,nón_lá,chợ,có nhiều món đồ trang_trí giáng_sinh được bày_bán ở trong chợ,có nhiều bó hoa xuất_hiện ở trong bức ảnh ||| có nhiều bó hoa được bày_bán ở trong cửa_hàng ||| đây là khung_cảnh xuất_hiện ở một cửa_hàng bán_hoa ||| có một người phụ_nữ đội nón lá đang ở cửa_hàng hoa ||| ở quầy hàng bán_hoa có một người phụ_nữ đội nón lá,"ViG mô tả đúng một số chi tiết như bày_bán; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết hoa, cửa_hàng, bó, bán_hoa và đội; sinh thêm cultural term chợ không phù hợp với ảnh; lệch sang các chi tiết món, đồ, trang_trí, giáng_sinh và chợ."
cultural_missed,5969,00000005969.jpg,wrong,generic,True,False,True,True,False,áo_dài,khu_di_tích,áo_dài,khu_di_tích,có nhiều người đang đứng ở trong một khu di_tích,có một người đang cúi lạy ở trên một cái chiếu ||| có một nhóm người mặc áo_dài đen đang đứng ở hai bên chiếu ||| những người mặc áo_dài đen đang xếp thành hai hàng ||| ở trên chiếu có sự xuất_hiện của một người đang cúi lạy ||| có một người đàn_ông đang quỳ lạy ở trên chiếc chiếu,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết chiếu, lạy, cúi, mặc và áo_dài; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích."
cultural_missed,6217,00000006217.jpg,partial,generic,True,True,False,True,False,đèn_lồng,áo_dài,đèn_lồng,áo_dài,có một cô gái mặc áo_dài đang tạo_dáng chụp ảnh,có một cô gái đang đứng tạo_dáng dưới ánh nắng mặt_trời ||| một cô gái đang cầm điện_thoại để chụp ảnh ||| có một cô gái đang chụp ảnh cô gái ở bên kia đường ||| có những chiếc đèn_lồng ở trên đầu cô gái mặc váy trắng ||| cô gái mặc váy trắng đang đứng dưới những chiếc đèn_lồng,"ViG mô tả đúng một số chi tiết như chụp, mặc và tạo_dáng; bỏ sót cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết đèn_lồng, váy, trắng, ánh và nắng; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài."
cultural_missed,4873,00000004873.jpg,wrong,generic,True,True,True,True,False,nón_lá,chợ,nón_lá,chợ,có một nhóm người đang đứng ở trong một khu chợ,một cặp đôi đang chụp ảnh tự sướng ở bên vườn cây ||| có những chiếc nón lá được đặt ở trên vườn cây ||| ở trên vườn cây có sự xuất_hiện của những chiếc nón lá ||| có một người đàn_ông và một người phụ_nữ đang chụp ảnh tự sướng ||| có hai người đang chụp ảnh tự sướng ở bên vườn cây,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết vườn, cây, chụp, tự và sướng; sinh thêm cultural term chợ không phù hợp với ảnh; lệch sang các chi tiết nhóm, khu và chợ."
cultural_missed,6370,00000006370.jpg,wrong,unsure,True,True,True,True,False,kiến_trúc_cổ,áo_dài,kiến_trúc_cổ,áo_dài,ở trên đường có sự xuất_hiện của một cô gái mặc áo_dài,có một cô gái đang mặc bộ váy màu hồng ||| có một cô gái mặc váy đang đứng ở giữa đường ||| ở trên đường có một cô gái mặc váy màu hồng ||| ở trên đường có sự xuất_hiện của một cô gái mặc váy ||| có một ngôi nhà có kiến_trúc cổ ở phía xa_xa của bức ảnh,"ViG mô tả đúng một số chi tiết như mặc và đường; bỏ sót cultural term kiến_trúc_cổ; bỏ sót/giảm nhẹ các chi tiết váy, hồng, bộ, ngôi và nhà; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài."
cultural_missed,10524,00000010524.jpg,wrong,generic,True,True,False,True,False,áo_dài,khu_di_tích,áo_dài,khu_di_tích,có một nhóm người đang đứng ở trong một khu di_tích,có một nhóm những người mặc áo trắng đang đứng trước tủ kính ||| có một cái tủ kính ở trước mặt của đám đông ||| có một người đàn_ông tóc bạc đang mỉm cười ||| có một người phụ_nữ mặc áo_dài hồng đang đứng gần chiếc tủ kính ||| có nhiều hiện_vật được trưng_bày ở trong tủ kính,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết tủ, kính, mặc, áo và trắng; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích."
hallucination_or_wrong_object,623,00000000623.jpg,wrong,unsure,False,False,True,True,False,,khu_di_tích;di_tích_lịch_sử,,khu_di_tích;di_tích_lịch_sử,đây là khung_cảnh xuất_hiện ở một khu di_tích lịch_sử,đây là khung_cảnh được chụp ở một thác nước ||| có nhiều người đang vui_chơi ở dưới thác nước ||| có nhiều người xuất_hiện ở dưới khu_vực thác nước ||| ở dưới chân thác nước có nhiều người đang vui_chơi ||| ở dưới chân thác nước có sự xuất_hiện của nhiều người,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết thác, nước, vui_chơi, chân và chụp; sinh thêm cultural term di_tích_lịch_sử và khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu, di_tích và lịch_sử."
hallucination_or_wrong_object,6266,00000006266.jpg,partial,generic,False,False,True,False,False,,khu_di_tích,,khu_di_tích,có một nhóm người đang chụp ảnh tập_thể trước một khu di_tích,có một nhóm người đang chụp ảnh tập_thể trên đường ||| ở trên đường có một nhóm người đang chụp ảnh tập_thể ||| ở trên đường có một đám đông đang chụp ảnh tập_thể ||| có nhiều cây_xanh xuất_hiện ở phía sau của đám đông ||| ở phía sau của đám đông có sự xuất_hiện của những hàng cây_xanh,"ViG mô tả đúng một số chi tiết như chụp, tập_thể và nhóm; bỏ sót/giảm nhẹ các chi tiết đường, đám, đông, cây_xanh và hàng; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích."
hallucination_or_wrong_object,11033,00000011033.jpg,wrong,unsure,False,False,True,True,False,,khu_di_tích;di_tích_lịch_sử,,khu_di_tích;di_tích_lịch_sử,đây là khung_cảnh xuất_hiện ở bên trong một khu di_tích lịch_sử,đây là khung_cảnh xuất_hiện ở trước một khu nhà ||| có một vũng nước ở một bên của lối đi ||| có một vũng nước xuất_hiện ở một bên đường ||| cổng vào của khu nhà có màu xanh lá cây ||| có một toà nhà ở phía xa_xa của bức ảnh,"ViG mô tả đúng một số chi tiết như khu; bỏ sót/giảm nhẹ các chi tiết nhà, vũng, nước, lối và đường; sinh thêm cultural term di_tích_lịch_sử và khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết di_tích và lịch_sử."
hallucination_or_wrong_object,371,00000000371.jpg,wrong,generic,False,True,True,True,True,,áo_dài,nón_lá,áo_dài,có một cô gái mặc áo_dài đang đứng ở trên vỉa_hè,có một cô gái đội nón rộng vành đang đứng trên đường ||| ở trên đường có sự xuất_hiện của một cô gái ||| có một cô gái đang đứng trước một cửa_hàng quần_áo ||| có một cửa_hàng quần_áo ở phía sau lưng cô gái váy hồng ||| có một cô gái mặc váy hồng đang đứng trên con phố,"Prediction đúng chủ thể “cô gái” và tư thế đứng, nhưng sai trang phục khi sinh thêm cultural term `áo_dài`; ảnh/reference không thể hiện áo dài mà nhấn mạnh váy hồng, nón rộng vành và bối cảnh đường/cửa hàng quần áo."
hallucination_or_wrong_object,189,00000000189.jpg,unsure,specific,False,False,False,True,True,,,,,có nhiều loại rau củ quả xuất_hiện ở trên kệ hàng,có hai người mặc áo xanh đang cầm trái_cây ||| có hai người mặc áo xanh đang cầm trái_cây ở trên tay ||| ở trên tay của người phụ_nữ áo xanh là những túi lưới đựng hoa_quả ||| có nhiều mặt_hàng hoa_quả được bày_bán trước mặt hai nhân_viên áo xanh ||| ở trước mặt hai nhân_viên áo xanh là các loại trái_cây,"Prediction mô tả đúng các chi tiết có trong ảnh như rau củ quả và kệ hàng, nên không phải hallucination. Tuy nhiên, caption lệch trọng tâm so với reference vì bỏ sót hai người mặc áo xanh và hành động cầm trái cây."
hallucination_or_wrong_object,3465,00000003465.jpg,wrong,generic,False,False,False,True,False,,khu_di_tích,,khu_di_tích,có nhiều người đang đứng ở trên một khu di_tích,có một nhóm người đang di_chuyển theo một hàng ||| có một nhóm người đang di_chuyển thành hàng trên lối đi ||| ở trên lối đi có nhiều người đang di_chuyển thành hàng ||| ở trên lối đi có nhiều người mặc trang_phục của lính ||| có một người đàn_ông mặc áo_quan màu đỏ đang đi đầu,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết di_chuyển, hàng, lối, nhóm và thành; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích."
hallucination_or_wrong_object,7306,00000007306.jpg,wrong,unsure,False,False,True,True,False,,chợ,,chợ,có hai người đang đứng ở trong một khu chợ,có một_vài người đang đứng ở trên vỉa_hè ||| có một_vài người đang đứng ở dưới những bóng cây ||| có nhiều cây có hoa nhiều màu_sắc ở bên đường ||| có một chiếc xe_máy đang được dựng ở bên đường ||| ở bên đường có sự xuất_hiện của một_vài người,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết một_vài, đường, cây, vỉa_hè và bóng; sinh thêm cultural term chợ không phù hợp với ảnh; lệch sang các chi tiết hai, khu và chợ."
hallucination_or_wrong_object,3019,00000003019.jpg,wrong,specific,True,False,True,True,False,chợ,,chợ,,có nhiều mặt_hàng đồ trang_trí giáng_sinh được bày_bán trong cửa_hàng,có một nhóm người đang tụ_tập quanh một sạp hàng bán giày ||| có một sạp hàng bán ba_lô ở gần sạp hàng giày ||| có một sạp hàng giày đang được bày ra ở trên sàn nhà ||| đây là khung_cảnh xuất_hiện trong một khu chợ ||| có nhiều người đang đứng xung_quanh sạp hàng giày_dép,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết sạp, hàng, giày, bán và nhóm; lệch sang các chi tiết mặt_hàng, đồ, trang_trí, giáng_sinh và bày_bán."
hallucination_or_wrong_object,3378,00000003378.jpg,wrong,unsure,False,True,True,True,False,,nón_lá,,nón_lá,có một người phụ_nữ đội nón lá đang mua hàng,một người phụ_nữ đội mũ_bảo_hiểm hồng đang lựa hàng_hoá ||| một người phụ_nữ đội mũ hồng đang ở quầy hàng bán hải_sản ||| một người phụ_nữ mặc áo hồng đang lựa hải_sản ||| có một người phụ_nữ mặc áo trắng đang lựa hàng_hoá ||| có nhiều chậu hải_sản được bày ra ở trong sạp hàng,"ViG mô tả đúng một số chi tiết như đội và hàng; bỏ sót/giảm nhẹ các chi tiết hồng, lựa, hải_sản, hàng_hoá và mặc; sinh thêm cultural term nón_lá không phù hợp với ảnh; lệch sang các chi tiết nón, lá và mua."
hallucination_or_wrong_object,2743,00000002743.jpg,wrong,generic,False,True,False,True,False,,áo_dài,,áo_dài,có một cô gái mặc áo_dài đang đứng ở trên đường,có một cô gái đang cầm một bó hoa_hồng ||| có một cô gái đang tạo_dáng chụp ảnh ở trên phố đi bộ ||| ở trên phố đi bộ có một cô gái cầm theo bó hoa ||| ở phía xa_xa khung hình là một toà nhà_lớn ||| có một cô gái mặc áo vàng đang cầm trên tay một bó hoa,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết cầm, bó, phố, bộ và hoa; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết mặc, áo_dài và đường."
hallucination_or_wrong_object,1132,00000001132.jpg,wrong,unsure,False,True,True,True,False,,đèn_lồng,,đèn_lồng,có một người phụ_nữ đang cầm trên tay những chiếc đèn_lồng,có một bàn_tay đang cầm lấy một chiếc bánh_mì ||| có một chiếc bánh_mì đang được một bàn_tay cầm lấy ||| một cô gái đeo băng màu vàng trên tay đang dùng điện_thoại ||| có một tấm ruy_băng màu vàng trên cánh_tay đang cầm bánh_mì ||| có một cánh_tay đeo ruy_băng vàng đang cầm bánh_mì,"ViG mô tả đúng một số chi tiết như cầm và tay; bỏ sót/giảm nhẹ các chi tiết bánh_mì, vàng, bàn_tay, lấy và đeo; sinh thêm cultural term đèn_lồng không phù hợp với ảnh; lệch sang các chi tiết đèn_lồng."
hallucination_or_wrong_object,342,00000000342.jpg,wrong,generic,False,True,True,True,False,,áo_dài,,áo_dài,có một cô gái mặc áo_dài đang đứng ở trên đường,một cô gái mặc áo trắng đang đứng giữa cánh đồng ||| một cô gái mặc áo trắng đang tạo_dáng trên cánh đồng ||| trên cánh đồng có sự xuất_hiện của một cô gái mặc áo trắng ||| trên cánh đồng có một cô gái mặc áo trắng ||| có một cô gái mặc đồ trắng xuất_hiện ở trên cánh đồng,"ViG mô tả đúng một số chi tiết như mặc; bỏ sót/giảm nhẹ các chi tiết trắng, cánh, đồng, áo và tạo_dáng; sinh thêm cultural term áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài và đường."
template_bias,4429,00000004429.jpg,wrong,unsure,False,True,False,False,False,,đèn_lồng,,đèn_lồng,có những chiếc đèn_lồng được treo ở trên trần nhà,có những bộ bàn_ghế màu trắng ở trong quán ||| có một nhóm người đang ngồi ở bên trong quán ||| những bộ bàn_ghế được bày ra ở trong cửa tiệm ||| có một quầy hàng trống ở bên trong cửa_hàng ||| ở trong cửa_hàng có một nhóm khách đang ngồi gần nhau,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết bộ, bàn_ghế, quán, nhóm và cửa_hàng; sinh thêm cultural term đèn_lồng không phù hợp với ảnh; lệch sang các chi tiết đèn_lồng, treo, trần và nhà."
template_bias,1812,00000001812.jpg,partial,generic,False,True,False,False,False,khu_di_tích,khu_di_tích,,khu_di_tích,có một người đàn_ông đang ngồi ở trong khu di_tích,có một nhóm người đang ngồi trên những cái ghế đá trước tấm bia ||| ở trước tấm bia có một nhóm người đang ngồi ghế đá ||| có một nhóm người xuất_hiện ở trước một tấm bia đá ||| ở trước tấm bia đá có sự xuất_hiện của một nhóm người ||| có một người đàn_ông_đội mũ_bảo_hiểm đang ngồi trên ghế đá,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đá, nhóm, tấm, bia và ghế; sinh thêm cultural term khu_di_tích không phù hợp với ảnh; lệch sang các chi tiết khu và di_tích."
